"ID","Tipo","SKU","Nombre","Publicado","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal","Categorías","Etiquetas"
27697,"variable","AP-10921","TARJETA LISTA DE BODA colección ""GRANATE""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA > TARJETA LISTA DE BODA","Boda, FIESTAS, Personalizado"
27703,"variable","AP-10924","TARJETA AGRADECIMIENTO colección ""GRANATE""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA, BODA > TARJETA AGRADECIMIENTO","Boda, FIESTAS, Personalizado"
27706,"variable","AP-10927","MARCASITIO BODA colección ""GRANATE""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA, BODA > MARCASITIOS","Boda, FIESTAS, Personalizado"
27709,"simple","AP-10930","MISAL colección ""GRANATE""",1,0,0,,,,,1,,,"2,00","BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA, BODA > MISALES","Boda, FIESTAS, Personalizado"
27712,"variable","AP-10931","ETIQUETAS REDONDAS BODA colección ""GRANATE""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA, BODA > ETIQUETAS","Boda, Etiquetas, FIESTAS, Personalizado"
27716,"variable","AP-10933","ETIQUETA CUADRADA BODA colección ""GRANATE""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA > COLECCIÓN BODA ""GRANATE"", BODA, BODA > ETIQUETAS","Boda, Etiquetas, Personalizado"
27735,"variable","AP-10938","LLAVERO CON BOLA DE MADERA Y COLGANTE INICIAL",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, BODA > DETALLES BODA, BODA","Detalle, Recuerdo, Regalo"
27810,"variable","AP-10941","INVITACIÓN BODA colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > INVITACIONES","Boda, FIESTAS, Personalizado"
27827,"variable","AP-10946","ETIQUETA CUADRADA BODA colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > ETIQUETAS","Boda, Etiquetas, Personalizado"
27834,"variable","AP-10951","ETIQUETA CUADRADA BODA colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > ETIQUETAS","Boda, Etiquetas, Personalizado"
27839,"variable","AP-10956","MARCASITIO BODA colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > MARCASITIOS","Boda, FIESTAS, Personalizado"
27843,"simple","AP-10959","MENÚ DE BODA colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,,,"1,50","BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > MENÚ","Boda, FIESTAS, Personalizado"
27844,"simple","AP-10960","MESERO colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,,,"3,50","BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > NUMERO DE MESA (MESERO)","Boda, FIESTAS, Personalizado"
27847,"simple","AP-10961","TARJETA PARA NOMBRES DE MESAS colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,,,"3,50","BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > TARJETAS DE NOMBRE PARA MESA","Boda, FIESTAS, Personalizado"
27848,"variable","AP-10962","TARJETA LISTA DE BODA colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA > TARJETA LISTA DE BODA","Boda, FIESTAS, Personalizado"
27851,"variable","AP-10965","TARJETA AGRADECIMIENTO colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > TARJETA AGRADECIMIENTO","Boda, FIESTAS, Personalizado"
27854,"simple","AP-10968","MISAL colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,,,"2,00","BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > MISALES","Boda, FIESTAS, Personalizado"
28062,"simple","AP-10969","MISAL colección ""CAMPESTRE""",1,0,0,,,,,1,,,"2,00","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > MISALES","Boda, FIESTAS, Personalizado"
28079,"variable","AP-10970","TARJETA AGRADECIMIENTO colección ""CAMPESTRE""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > TARJETA AGRADECIMIENTO","Boda, FIESTAS, Personalizado"
28082,"variable","AP-10973","TARJETA LISTA DE BODA colección ""CAMPESTRE""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > TARJETA LISTA DE BODA","Boda, FIESTAS, Personalizado"
28085,"simple","AP-10976","TARJETA PARA NOMBRES DE MESAS colección ""CAMPESTRE""",1,0,0,,,,,1,,,"3,50","BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > TARJETAS DE NOMBRE PARA MESA","Boda, FIESTAS, Personalizado"
28087,"simple","AP-10977","MENÚ DE BODA colección ""CAMPESTRE""",1,0,0,,,,,1,,,"1,50","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > MENÚ","Boda, FIESTAS, Personalizado"
28088,"variable","AP-10978","INVITACIÓN BODA colección ""CAMPESTRE""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > INVITACIONES","Boda, FIESTAS, Personalizado"
28093,"variable","AP-10983","MARCASITIO BODA colección ""CAMPESTRE""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > MARCASITIOS","Boda, FIESTAS, Personalizado"
28096,"variable","AP-10986","ETIQUETA REDONDA BODA colección ""CAMPESTRE""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > ETIQUETAS","Boda, Etiquetas, Personalizado"
28101,"variable","AP-10991","ETIQUETA CUADRADA BODA colección ""CAMPESTRE""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > ETIQUETAS","Boda, Etiquetas, Personalizado"
28109,"variable","AP-10996","ETIQUETA REDONDA BODA colección ""LILA""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > ETIQUETAS","Boda, Etiquetas, Personalizado"
28136,"variable","AP-11001","ETIQUETA CUADRADA BODA colección ""LILA""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > ETIQUETAS","Boda, Etiquetas, Personalizado"
28142,"variable","AP-11006","MARCASITIO BODA colección ""LILA""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > MARCASITIOS","Boda, FIESTAS, Personalizado"
28146,"simple","AP-11009","MENÚ DE BODA colección ""LILA""",1,0,0,,,,,0,,,"1,50","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > MENÚ","Boda, FIESTAS, Personalizado"
28148,"simple","AP-11010","TARJETA PARA NOMBRES DE MESAS colección ""LILA""",1,0,0,,,,,0,,,"3,50","BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > TARJETAS DE NOMBRE PARA MESA","Boda, FIESTAS, Personalizado"
28152,"variable","AP-11011","INVITACIÓN BODA colección ""LILA""",1,0,0,,,,,1,"Gracias por tu compra.",,,"BODA > COLECCIONES BODA, BODA, BODA > INVITACIONES, BODA > COLECCIONES BODA > COLECCIÓN ""LILA""","Boda, FIESTAS, Personalizado"
28162,"variable","AP-11016","TARJETA LISTA DE BODA colección ""LILA""",1,0,0,,,,,0,,,,"BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > TARJETA LISTA DE BODA","Boda, FIESTAS, Personalizado"
28165,"variable","AP-11019","TARJETA AGRADECIMIENTO colección ""LILA""",1,0,0,,,,,1,,,,"BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > TARJETA AGRADECIMIENTO","Boda, FIESTAS, Personalizado"
28170,"simple","AP-11022","MISAL colección ""LILA""",1,0,0,,,,,1,,,"2,00","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > MISALES","Boda, FIESTAS, Personalizado"
28171,"simple","AP-11023","MESERO colección ""LILA""",1,0,0,,,,,1,,,"3,50","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > NUMERO DE MESA (MESERO)","Boda, FIESTAS, Personalizado"
28172,"simple","AP-11024","MESERO colección ""CAMPESTRE""",1,0,0,,,,,1,,,"3,50","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > NUMERO DE MESA (MESERO)","Boda, FIESTAS, Personalizado"
28245,"variable","AP-11025","LIBRO DE FIRMAS VICHY DE PRIMERA COMUNIÓN CON NIÑA PERSONALIZADA",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","Infantil, Personalizado, Recuerdo, Regalo"
28258,"variable","AP-11029","LIBRO DE FIRMAS VICHY DE PRIMERA COMUNIÓN CON NIÑO PERSONALIZADO",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","Infantil, Personalizado, Recuerdo, Regalo"
28272,"variable","AP-11032","ETIQUETAS REDONDAS VICHY",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
28280,"variable","AP-11034","ETIQUETAS TIPO TAG VICHY",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
28298,"variable","AP-11036","PULSERAS CON CRUCES DE COLORES Y CORDON DE ALGODÓN ENCERADO CON TARJETA VICHY",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES",
28326,"variable","AP-11038","LLAVERO CON INICIAL DE MADERA",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, BODA > DETALLES BODA, BODA","Detalle, Recuerdo, Regalo"
28336,"variable","AP-11040","LLAVERO DE MADERA CON CRUZ O ESTRELLA",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, BODA > DETALLES BODA, BODA","Detalle, Recuerdo, Regalo"
28354,"variable","AP-11042","DETALLE  COMUNIÓN LÁPIZ CON NOMBRE DE MADERA MONTADO EN CARTULINA PERSONALIZADA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > PAPELERÍA, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
28461,"variable","AP-11046","INVITACIÓN DE COMUNIÓN CON CUADROS VICHY ( apaisado 15 x 10 cm)",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
28486,"variable","AP-11048","RECORDATORIO DE COMUNIÓN MARCAPÁGINAS NIÑA DOBLE CON CARTULINA VICHY",1,0,0,,,,,1,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
28580,"variable","AP-11050","LLAVERO CON CRUZ DE COLOR HUESO Y CORDÓN DE ALGODÓN ENCERADO",1,0,0,,,,,0,,,,"BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
32512,"variable","AP-11052","KIT PARA FIESTA - SIRENA",1,0,0,,,,,1,,,,"OTROS","Cumpleaños, Fiesta, Infantil, Personalizado"
32627,"variable","AP-11056","LLAVERO CON CRUZ Y CORDÓN DE ALGODÓN ENCERADO",-1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, DETALLES > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
32712,"simple","AP-11058","TARJETA PARA NOMBRES DE MESAS colección ""HORTENSIA""",1,0,0,,,,,1,,,"3,50","BODA > TARJETAS DE NOMBRE PARA MESA, BODA > COLECCIONES BODA > COLECCION BODA ""HORTENSIA""","Boda, FIESTAS, Personalizado"
32717,"simple","AP-11059","MESERO colección ""CORONA FRAMBUESA""",1,0,0,,,,,1,,,"3,50","BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CORONA FRAMBUESA"", BODA, BODA > NUMERO DE MESA (MESERO)","Boda, FIESTAS, Personalizado"
32718,"simple","AP-11060","MISAL colección ""CAMPESTRE""",1,0,0,,,,,1,,,"2,00","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > MISALES","Boda, FIESTAS, Personalizado"
32726,"simple","AP-11061","MENÚ DE BODA colección ""LILA""",1,0,0,,,,,1,,,"1,50","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > MENÚ","Boda, FIESTAS, Personalizado"
32727,"simple","AP-11062","TARJETA PARA NOMBRES DE MESAS colección ""LILA""",1,0,0,,,,,0,,,"3,50","BODA > COLECCIONES BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > TARJETAS DE NOMBRE PARA MESA","Boda, FIESTAS, Personalizado"
32728,"simple","AP-11063","MISAL colección ""LILA""",1,0,0,,,,,1,,,"2,00","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""LILA"", BODA > MISALES","Boda, FIESTAS, Personalizado"
32729,"simple","AP-11064","MESERO colección ""CAMPESTRE""",1,0,0,,,,,1,,,"3,50","BODA > COLECCIONES BODA, BODA, BODA > COLECCIONES BODA > COLECCIÓN ""CAMPESTRE"", BODA > NUMERO DE MESA (MESERO)","Boda, FIESTAS, Personalizado"
32743,"variable","AP-11065","BOLSA DE LINO EN COLORES PASTEL CON O SIN LLAVERO",-1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO > CAJAS - BOLSITAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > CAJAS - BOLSITAS",
32746,"variable","AP-11068","PULSERAS CON CRUCES DE COLORES Y CORDON DE ALGODÓN ENCERADO CON TARJETA COLECCIÓN  ""pájaro"" (copia)",-1,0,0,,,,,0,,,,"COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""pájaro"", COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
32747,"variable","AP-11074","PULSERAS CON CRUCES Y CORDÓN DE ALGODÓN ENCERADO CON TARJETA  ""elefante""",-1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
32783,"variable","AP-11079","ETIQUETA TAG DE COMUNIÓN  DE NIÑO",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > ETIQUETAS, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
32784,"variable","AP-11078","ETIQUETA REDONDA DE COMUNIÓN  DE NIÑO (copia)",-1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > ETIQUETAS, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
32926,"variable","AP-11130","INVITACIÓN DIGITAL DE COMUNIÓN CON NIÑO",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","COMUNIÓN, Infantil, Invitación, Personalizado, Recuerdo, Regalo"
32934,"variable","AP-11132","INVITACIÓN DIGITAL DE COMUNIÓN DE NIÑA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","COMUNIÓN, Infantil, Invitación, Personalizado, Recuerdo, Regalo"
32951,"variable","AP-11134","INVITACIÓN DIGITAL DE COMUNIÓN CON CUADROS VICHY",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
32960,"variable","AP-11136","INVITACIÓN DIGITAL DE COMUNIÓN CON CORONA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
32968,"variable","AP-11138","INVITACIÓN DIGITAL DE COMUNIÓN DE NIÑA CON CÍRCULO",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","COMUNIÓN, Infantil, Invitación, Personalizado, Recuerdo, Regalo"
32973,"variable","AP-11140","INVITACIÓN DIGITAL DE COMUNIÓN CON NIÑO CON CÍRCULO",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","COMUNIÓN, Infantil, Invitación, Personalizado, Recuerdo, Regalo"
33116,"variable","AP-11142","RECORDATORIO COMUNIÓN MARCAPÁGINAS CON BORLA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
33135,"variable","AP-11144","RECORDATORIO DE COMUNIÓN MARCAPÁGINAS DOBLE CON CARTULINA KRAFT (copia)",-1,0,0,,,,,1,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
33138,"variable","AP-11147","RECORDATORIO ALARGADO CON INICIAL (copia)",-1,0,0,,,,,1,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
33265,"variable","AP-11150","MOCHILA CON INICIAL Y NOMBRE",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN > DETALLES COMUNIÓN",
33275,"variable","AP-11152","BOLSA TOTE CON INICIAL Y NOMBRE",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN > DETALLES COMUNIÓN",
33278,"variable","AP-11154","MOCHILA CON ESTRELLA Y NOMBRE",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN > DETALLES COMUNIÓN",
33282,"variable","AP-11156","BOLSA TOTE CON ESTRELLA Y NOMBRE",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN > DETALLES COMUNIÓN",
33285,"variable","AP-11158","NECESER CON INICIAL Y NOMBRE",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN > DETALLES COMUNIÓN",
33289,"variable","AP-11160","NECESER CON INICIAL Y NOMBRE (copia)",-1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN > DETALLES COMUNIÓN",
33291,"variable","AP-11162","NECESER CON ESTRELLA Y NOMBRE",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN > DETALLES COMUNIÓN",
33678,"variable","AP-11165","ÁLBUM ARTESANAL PARA BEBÉ",1,0,0,,,,,0,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > ALBUM DE FOTOS PRIMER AÑO BEBÉ","Bautizo, Infantil, Personalizado, Recuerdo, Regalo"
33723,"variable","AP-11169","MOCHILA CON ESTRELLA Y NOMBRE (copia)",-1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN > DETALLES COMUNIÓN",
33725,"variable","AP-11171","MOCHILA CON DIBUJO Y NOMBRE",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > TEXTIL, COMUNIÓN > DETALLES COMUNIÓN",
33747,"variable","AP-11173","CUADERNO CON DIBUJO Y NOMBRE",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA",
35916,"variable","AP-11192","Tarta de Pañales Pequeña - Bebé dormido",1,0,0,,,,,0,,,,"BAUTIZO - BEBÉ > REGALOS NACIMIENTO, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, OTROS",
35929,"variable","AP-11193","Tarta de Pañales Pequeña - Animalitos",1,0,0,,,,,0,,,,"BAUTIZO - BEBÉ > REGALOS NACIMIENTO, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, OTROS",
35941,"variable","AP-11195","ÁLBUM ARTESANAL PARA BEBÉ PERSONALIZADO CON OSITO",1,0,0,,,,,0,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > ALBUM DE FOTOS PRIMER AÑO BEBÉ","Bautizo, Infantil, Personalizado, Recuerdo, Regalo"
36053,"variable","AP-11197","ETIQUETAS REDONDAS OSITO",1,0,0,,,,,0,,,,"COMUNIÓN, BAUTIZO - BEBÉ, COMUNIÓN > ETIQUETAS, BAUTIZO - BEBÉ > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
36072,"variable","AP-11199","ÁLBUM ARTESANAL PARA BEBÉ CON OSITO",1,0,0,,,,,0,"Gracias por tu compra.",,,"BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > ALBUM DE FOTOS PRIMER AÑO BEBÉ","Bautizo, Infantil, Personalizado, Recuerdo, Regalo"
36083,"variable","AP-11201","PACK  ""BIENVENIDO AL MUNDO""",1,0,0,,,,,0,,,,"BAUTIZO - BEBÉ > REGALOS NACIMIENTO, BAUTIZO - BEBÉ > LIBROS DE FIRMA, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, BAUTIZO - BEBÉ > ALBUM DE FOTOS PRIMER AÑO BEBÉ",
